Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2017,Jaguar F-Pace Pure 2.0 AWD,"77,313",Diesel,Automatic,31,"Madhapur, Hyderabad"
2016,Honda City i VTEC CVT VX,"90,000",Petrol,Automatic,6.20,"Dattatreya Colony, Hyderabad"
2022,Maruti Ignis Zeta,"38,382",Petrol,Manual,5.78,"Miyapur, Hyderabad"
2015,Hyundai i20 Asta 1.2,"55,568",Petrol,Manual,5.56,"Miyapur, Hyderabad"
2022,Hyundai i20 N-Line N8 DCT,"23,466",Petrol,Automatic,9.96,"Miyapur, Hyderabad"
2023,Maruti Swift VXI,"24,771",Petrol,Manual,6.85,"Nanakramguda, Hyderabad"
2021,Kia Sonet GTX Plus Turbo iMT DT,"26,155",Petrol,Manual,11.50,"Kukatpally, Hyderabad"
2017,Hyundai Creta 1.4 E Plus CRDi,"83,621",Diesel,Manual,8.85,"Jillellaguda, Hyderabad"
2020,Mercedes-Benz AMG C 63 Coupe,"22,847",Petrol,Automatic,34.50,"Gandhi Bhawan, Hyderabad"
2018,Land Rover Range Rover 4.4 Diesel LWB Autobiography,"56,877",Diesel,Automatic,1.95 Crore,"Madhapur, Hyderabad"
2017,Mahindra Scorpio S4 Plus,"72,766",Diesel,Manual,8.83,"Uppal, Hyderabad"
2018,Maruti Swift Dzire VDI,"86,544",Diesel,Manual,7.20,"Gandhi Bhawan, Hyderabad"
2020,Toyota Fortuner 2.8 2WD MT,"1,42,529",Diesel,Manual,32,"Nagole, Hyderabad"
2012,Maruti Alto K10 2010-2014 VXI,"88,056",Petrol,Manual,2.15,"L B Nagar, Hyderabad"
2018,Maruti Ignis Delta,"1,11,589",Petrol,Manual,4.07,"Uppal, Hyderabad"
2020,Kia Sonet GTX Plus Turbo iMT BSVI,"56,260",Petrol,Manual,8.60,"Rangareddi, Hyderabad"
2015,Maruti Swift VDI BSIV,"94,611",Diesel,Manual,5,"Gandhi Bhawan, Hyderabad"
2021,Maruti Baleno Zeta,"42,000",Petrol,Manual,7.25,"Peerzadiguda, Hyderabad"
2021,Tata Tiago XZA Plus AMT BSVI,"76,076",Petrol,Automatic,5.75,"Begumbazar, Hyderabad"
2019,Honda Amaze V CVT Diesel BSIV,"66,104",Diesel,Automatic,6.95,"Begumbazar, Hyderabad"
2018,Maruti Swift AMT VDI,"98,913",Diesel,Automatic,6.10,"Gandhi Bhawan, Hyderabad"
2022,Maruti Alto K10 VXI Plus,"12,345",Petrol,Manual,4.53,"Miyapur, Hyderabad"
2019,Tata Tiago XZA,"50,000",Petrol,Automatic,5.40,"Lb Nagar, Hyderabad"
2021,Tata Harrier XZ Plus BSVI,"57,000",Diesel,Manual,17,"Lb Nagar, Hyderabad"
2013,Maruti Swift VXI,"82,000",Petrol,Manual,3.50,"Gandhi Bhawan, Hyderabad"
2022,MG Astor Super CVT BSVI,"28,000",Petrol,Automatic,10,"Ramgopalpet, Hyderabad"
2022,Hyundai i20 N-Line N8 DCT,"24,961",Petrol,Automatic,9.80,"Madhapur, Hyderabad"
2024,Honda Amaze VX CVT,920,Petrol,Automatic,9.80,"Madhapur, Hyderabad"
2017,Hyundai Creta 1.6 CRDi SX,"1,494",Diesel,Manual,9.50,"Lb Nagar, Hyderabad"
2021,Hyundai Verna SX IVT,"62,400",Petrol,Automatic,10.99,"Vidyanagar, Hyderabad"
2018,Hyundai EON Sportz,"18,200",Petrol,Manual,3.25,"Vidyanagar, Hyderabad"
2023,Kia Seltos X-Line Diesel AT,"36,100",Diesel,Automatic,18.95,"Madhapur, Hyderabad"
2019,Datsun RediGO 1.0 S,"40,430",Petrol,Manual,2.85,"Uppal, Hyderabad"
2018,Maruti Baleno 1.2 Delta,"57,000",Petrol,Manual,6.45,"Lb Nagar, Hyderabad"
2014,Renault Duster 110PS Diesel RxZ Plus,"85,230",Diesel,Manual,4.10,"Gandhi Bhawan, Hyderabad"
2017,Hyundai i20 Asta 1.2,"33,619",Petrol,Manual,6.49,"Miyapur, Hyderabad"
2017,Maruti Vitara Brezza LDi Option,"1,38,000",Diesel,Manual,6.95,"Lb Nagar, Hyderabad"
2015,Maruti Celerio VXI,"24,456",Petrol,Manual,3.74,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2016,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"1,74,000",Diesel,Manual,14.80,"Lb Nagar, Hyderabad"
2018,Tata Tiago 1.05 Revotorq XZ,"78,000",Diesel,Manual,4.80,"Peerzadiguda, Hyderabad"
2016,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"2,21,764",Diesel,Manual,16.82,"Uppal, Hyderabad"
2021,Tata Harrier XZ Dual Tone BSIV,"52,000",Diesel,Manual,17,"Lb Nagar, Hyderabad"
2017,Volkswagen Ameo 1.2 MPI Highline Plus,"97,569",Petrol,Manual,4.30,"Begumbazar, Hyderabad"
2016,Maruti Swift Dzire VDI,"83,404",Diesel,Manual,5.40,"Lb Nagar, Hyderabad"
2020,Land Rover Range Rover Velar R-Dynamic S Petrol,"42,820",Petrol,Automatic,69,"Madhapur, Hyderabad"
2013,Hyundai i20 Asta 1.2,"74,000",Petrol,Manual,3.99,"Ramgopalpet, Hyderabad"
2021,Maruti Ciaz Petrol,"21,088",Diesel,Manual,8.75,"Kukatpally, Hyderabad"
2010,Toyota Innova 2.5 G (Diesel) 7 Seater BS III,"2,15,000",Diesel,Manual,3.70,"Yakutpura, Hyderabad"
2015,Ford Aspire 1.2 Ti-VCT Trend,"1,07,210",Petrol,Manual,3.52,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2015,Maruti Alto 800 LXi,"86,518",Petrol,Manual,2.45,"Uppal, Hyderabad"
2017,Maruti Celerio ZXI AT,"62,000",Petrol,Automatic,4.70,"Lb Nagar, Hyderabad"
2023,Maruti Swift VXI BSVI,"25,000",Petrol,Manual,7.75,"Madhapur, Hyderabad"
2018,Maruti Swift Dzire VXI 1.2,"71,573",Petrol,Manual,5.95,"Nagol, Hyderabad"
2014,Hyundai i20 Magna 1.4 CRDi,"1,07,000",Diesel,Manual,4.25,"Mehdipatnam, Hyderabad"
2023,Hyundai i20 Magna 1.2,"49,803",Petrol,Manual,7.90,"Madhapur, Hyderabad"
2016,Hyundai Grand i10 Sportz,"43,344",Petrol,Manual,3.65,"Rangareddi, Hyderabad"
2010,Toyota Innova 2.5 G (Diesel) 7 Seater,"2,96,538",Diesel,Manual,4.65,"L B Nagar, Hyderabad"
2015,Hyundai Grand i10 Magna,"94,000",Petrol,Manual,3.90,Hyderabad
2019,Hyundai Creta 1.4 CRDi S,"1,43,559",Diesel,Manual,10.10,"Gandhi Bhawan, Hyderabad"
2020,Hyundai i20 Sportz Plus BSIV,"51,671",Petrol,Manual,7.25,"Madhapur, Hyderabad"
2022,Maruti S Cross Alpha,"40,000",Petrol,Manual,10.45,"Allembylines, Hyderabad"
2021,Jeep Compass Model S 4X4 Diesel AT BSVI,"26,828",Diesel,Automatic,23.73,"Jntu Kukat Pally, Hyderabad"
2015,Hyundai Grand i10 Sportz Petrol BSIV,"93,902",Petrol,Manual,3.48,"Uppal, Hyderabad"
2017,Maruti Swift Dzire ZDI,"28,737",Diesel,Manual,6.59,"Uppal, Hyderabad"
2015,Honda City i VTEC S,"68,900",Petrol,Manual,5.25,"Bowenpally, Hyderabad"
2017,Maruti Celerio VXI AMT BSIV,"76,610",Petrol,Automatic,4.50,"Gandhi Bhawan, Hyderabad"
2017,Honda Jazz V,"52,188",Petrol,Manual,6.11,"Miyapur, Hyderabad"
2016,Honda City i VTEC VX Option,"1,28,000",Petrol,Manual,5.45,"Banjara Hills, Hyderabad"
2015,Maruti Swift Dzire VDI,"97,986",Diesel,Manual,5.03,"Rangareddi, Hyderabad"
2018,Honda WR-V i-DTEC VX,"50,310",Diesel,Manual,7.80,"Nagole, Hyderabad"
2017,Maruti Celerio VXI,"26,922",Petrol,Manual,4.49,"Miyapur, Hyderabad"
2017,Hyundai i20 Asta 1.2,"75,018",Petrol,Manual,5.45,"Begumbazar, Hyderabad"
2014,Datsun GO T,"64,228",Petrol,Manual,2.29,"Miyapur, Hyderabad"
2012,Honda City 1.5 S MT,"90,988",Petrol,Manual,2.95,"Miyapur, Hyderabad"
2019,Mercedes-Benz CLA 200 CDI Style,"65,735",Diesel,Automatic,25.96,"Jntu Kukat Pally, Hyderabad"
2015,Honda City VX MT,"45,244",Petrol,Manual,6.84,"Uppal, Hyderabad"
2018,Hyundai Verna 1.6 VTVT SX,"43,873",Petrol,Manual,7.80,"Miyapur, Hyderabad"
2016,Maruti Celerio VXI,"54,200",Petrol,Manual,3.86,"Uppal, Hyderabad"
2021,Maruti Swift ZXI Plus BSVI,"22,466",Petrol,Manual,7.50,"Alwal, Hyderabad"
2015,Maruti Celerio VXI AT,"68,000",Petrol,Automatic,3.90,"Lb Nagar, Hyderabad"
2019,Hyundai i20 Asta 1.4 CRDi,"1,20,907",Diesel,Manual,6.78,"Miyapur, Hyderabad"
2017,Honda City V MT,"42,602",Petrol,Manual,6.98,"Uppal, Hyderabad"
2021,MG Hector Plus Select Diesel MT 7 STR,"34,000",Diesel,Manual,16.99,"Lb Nagar, Hyderabad"
2017,Hyundai i20 Sportz 1.4 CRDi,"75,495",Diesel,Manual,5.99,"Jillellaguda, Hyderabad"
2021,Maruti Ertiga VXI,"48,000",Petrol,Manual,9.50,"Uppal, Hyderabad"
2022,Mercedes-Benz C-Class C 200 BSVI,"12,947",Petrol,Automatic,57,"Madhapur, Hyderabad"
2020,MG Hector Sharp Diesel MT BSIV,"54,000",Diesel,Manual,14.90,"Lb Nagar, Hyderabad"
2017,Toyota Fortuner TRD Sportivo 2.8 2WD AT,"69,000",Diesel,Automatic,27.99,"Allembylines, Hyderabad"
2017,Hyundai EON Sportz,"71,114",Petrol,Manual,3.19,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2017,Ford Aspire 1.2 Ti-VCT Titanium,"56,185",Petrol,Manual,5.10,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2019,Maruti Ciaz Petrol,"71,327",Diesel,Manual,6.96,"Miyapur, Hyderabad"
2019,Renault KWID 1.0 RXT Optional,"64,629",Petrol,Manual,3.25,"Rangareddi, Hyderabad"
2013,Maruti Wagon R VXI 1.2,"51,003",Petrol,Manual,2.99,"Miyapur, Hyderabad"
2014,Hyundai Grand i10 CRDi Magna,"1,45,992",Diesel,Manual,2.75,"Kukatpally, Hyderabad"
2012,Maruti Swift Dzire VXi,"1,19,000",Petrol,Manual,3.20,"L B Nagar, Hyderabad"
2017,Maruti Swift Dzire VXI 1.2,"97,987",Petrol,Manual,4.88,"Rangareddi, Hyderabad"
2019,Tata Harrier XZ BSIV,"1,15,000",Diesel,Manual,12.45,"Hyder Shah Kote, Hyderabad"
2023,Kia Sonet GTX Plus Turbo iMT,"17,417",Petrol,Automatic,11.90,"Kukatpally, Hyderabad"
2018,Tata Tigor 1.2 Revotron XZA,"75,245",Petrol,Automatic,4.92,"Miyapur, Hyderabad"
2014,Honda City VX MT,"88,868",Petrol,Manual,5.14,"Miyapur, Hyderabad"
2019,Skoda Rapid 1.5 TDI Style BSIV,"1,54,000",Diesel,Manual,7,"Peerzadiguda, Hyderabad"
2015,Hyundai i20 Asta 1.2,"77,269",Petrol,Manual,4.37,"Rangareddi, Hyderabad"
2019,BMW X1 M Sport sDrive 20d,"69,414",Diesel,Automatic,29.50,"Gandhi Bhawan, Hyderabad"
2019,Audi Q5 40 TDI Premium Plus,"73,861",Diesel,Automatic,37,"Gandhi Bhawan, Hyderabad"
2018,Ford Ecosport 1.5 TDCi Trend BSIV,"66,977",Diesel,Manual,7.41,"Uppal, Hyderabad"
2014,Renault Duster 110PS Diesel RxZ,"85,540",Diesel,Manual,4.50,"Lb Nagar, Hyderabad"
2017,Honda WR-V i-VTEC VX,"47,000",Petrol,Manual,6.85,"Ramgopalpet, Hyderabad"
2018,Hyundai i20 1.2 Asta,"42,000",Petrol,Manual,6.80,"Saidabad Colony, Hyderabad"
2017,Maruti Wagon R VXI 1.2,"38,237",Petrol,Manual,4.16,"Miyapur, Hyderabad"
2020,Maruti Ciaz Alpha BSVI,"75,536",Petrol,Manual,6.86,"Begumbazar, Hyderabad"
2017,Honda WR-V i-VTEC S,"84,387",Petrol,Manual,4.72,"Rangareddi, Hyderabad"
2019,Maruti Vitara Brezza ZDi AMT,"1,47,668",Diesel,Automatic,7.20,"Uppal, Hyderabad"
2017,Maruti Ertiga SHVS VDI,"94,000",Diesel,Manual,7.99,"Lb Nagar, Hyderabad"
2009,Toyota Innova 2.5 G (Diesel) 8 Seater BS III,"1,49,376",Diesel,Manual,6.50,"Gandhi Bhawan, Hyderabad"
2021,Maruti Wagon R ZXI 1.2,"59,000",Petrol,Manual,5.85,"Bowenpally, Hyderabad"
2017,Maruti Vitara Brezza VDi Option,"96,000",Diesel,Manual,7.80,"Lb Nagar, Hyderabad"
2017,Maruti Ciaz Petrol,"49,886",Diesel,Manual,5.57,"Uppal, Hyderabad"
2016,Mahindra XUV500 W9 AT,"1,05,107",Diesel,Automatic,8.04,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2018,Maruti Vitara Brezza ZDi Plus,"47,981",Diesel,Manual,8.88,"Kukatpally, Hyderabad"
2012,Hyundai i10 Magna LPG,"92,000",LPG,Manual,2.50,Hyderabad
2013,Maruti Swift Dzire VDI,"1,02,000",Diesel,Manual,4.25,"Khairatabad, Hyderabad"
2018,Maruti Swift AMT ZXI BSIV,"37,000",Petrol,Automatic,6.85,Hyderabad
2014,Mercedes-Benz CLA 200 CDI Sport,"87,000",Diesel,Automatic,15.70,"Madhapur, Hyderabad"
2021,Honda City ZX MT,"50,183",Petrol,Manual,10.36,"Rangareddi, Hyderabad"
2017,Hyundai Creta 1.6 SX Diesel,"74,648",Diesel,Manual,9.95,"Kukatpally, Hyderabad"
2018,Maruti Wagon R AMT VXI,"63,000",Petrol,Automatic,4.30,Hyderabad
2020,Toyota Innova Crysta 2.4 VX MT 8 STR,"44,000",Diesel,Manual,21.95,"Banjara Hills, Hyderabad"
2015,Honda Amaze VX i-DTEC,"99,000",Diesel,Manual,4.50,"L B Nagar, Hyderabad"
2008,Maruti Swift 1.2 VDI BSII,"1,06,000",Diesel,Manual,2.25,"Dattatreya Colony, Hyderabad"
2016,Skoda Superb Style 2.0 TDI AT,"81,696",Diesel,Automatic,10.90,"Kukatpally, Hyderabad"
2015,Hyundai i20 Asta 1.4 CRDi,"46,997",Diesel,Manual,6.28,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2014,Maruti Swift Dzire VDI,"91,700",Diesel,Manual,5.30,"Musheerabad Dso, Hyderabad"
2019,BMW 5 Series 530d M Sport,"53,000",Diesel,Automatic,39.95,"Banjara Hills, Hyderabad"
2010,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"3,13,446",Diesel,Manual,4.90,"Lb Nagar, Hyderabad"
2020,Kia Seltos GTX Plus,"46,613",Petrol,Manual,12.50,"LB Nagar, Hyderabad"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"76,963",Petrol,Manual,4.22,"Rangareddi, Hyderabad"
2019,Maruti Swift VDI,"73,000",Diesel,Manual,6.85,Hyderabad
2018,Maruti S Cross Alpha DDiS 200 SH,"51,000",Diesel,Manual,9,Hyderabad
2019,Maruti Dzire VXI,"44,217",Petrol,Manual,6.11,"Uppal, Hyderabad"
2021,Mahindra Thar LX 4WD Convert Top Diesel BSVI,"55,000",Diesel,Manual,15.25,"Lb Nagar, Hyderabad"
2020,Honda WR-V i-DTEC S,"68,793",Diesel,Manual,7.78,"Miyapur, Hyderabad"
2013,Toyota Fortuner 4x2 Manual,"1,94,306",Diesel,Manual,14.50,"Gandhi Bhawan, Hyderabad"
2015,Volkswagen Vento Magnific 1.5 TDI Highline,"90,136",Diesel,Manual,5.10,"Lb Nagar, Hyderabad"
2017,Maruti Ciaz ZDi Plus,"1,15,650",Diesel,Manual,6.95,"Nagol, Hyderabad"
2018,Hyundai Verna VTVT 1.6 AT SX Option,"54,525",Petrol,Automatic,9,"Madhapur, Hyderabad"
2014,Maruti Swift Dzire VXI,"41,442",Petrol,Manual,4.19,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2021,Honda City ZX MT Diesel,"46,254",Diesel,Manual,12.92,"Kukatpally, Hyderabad"
2021,Maruti Vitara Brezza ZXI Plus,"79,681",Petrol,Manual,8.20,"Uppal, Hyderabad"
2016,Renault Duster SANDSTORM RXS 110 PS,"71,593",Diesel,Manual,6.78,"Miyapur, Hyderabad"
2021,MG Gloster Savvy 6-Str,"57,910",Diesel,Automatic,35,"Gandhi Bhawan, Hyderabad"
2019,Maruti Swift AMT ZXI Plus,"61,199",Petrol,Automatic,6.59,"Miyapur, Hyderabad"
2018,Honda WR-V i-VTEC VX,"82,086",Petrol,Manual,5.49,"Begumbazar, Hyderabad"
2005,Honda City VTEC,"1,18,000",Petrol,Manual,2.25,"Madhapur, Hyderabad"
2017,Hyundai i20 1.4 Asta,"95,000",Diesel,Manual,5.90,Hyderabad
2018,Maruti Swift AMT ZDI Plus,"53,987",Diesel,Automatic,6.95,"Madhapur, Hyderabad"
2017,Renault KWID RXL,"55,000",Petrol,Manual,2.85,"Peerzadiguda, Hyderabad"
2019,Hyundai Grand i10 1.2 Kappa Asta,"1,09,918",Petrol,Manual,5.12,"Uppal, Hyderabad"
2020,Hyundai Creta SX BSVI,"57,891",Petrol,Manual,13.50,"Madhapur, Hyderabad"
2020,Hyundai Creta 1.4 EX Diesel,"87,000",Diesel,Manual,10.75,"Lb Nagar, Hyderabad"
2011,Toyota Innova 2.5 V Diesel 7-seater,"2,04,781",Diesel,Manual,6.30,"Gandhi Bhawan, Hyderabad"
2017,BMW X5 xDrive 30d Design Pure Experience 5 Seater,"1,10,106",Diesel,Automatic,28.50,"Somajiguda, Hyderabad"
2016,Hyundai Grand i10 CRDi Sportz,"88,876",Diesel,Manual,4.27,"Begumbazar, Hyderabad"
2021,Tata Altroz XT,"94,248",Petrol,Manual,6.55,"Miyapur, Hyderabad"
2019,Renault Duster Petrol RXS CVT,"11,352",Petrol,Automatic,7.55,"Ramgopalpet, Hyderabad"
2018,Maruti Ciaz Alpha Diesel,"87,000",Diesel,Manual,6.80,"L B Nagar, Hyderabad"
2015,Honda Amaze VX i-DTEC,"99,514",Diesel,Manual,4.80,"Gandhi Bhawan, Hyderabad"
2015,Maruti Swift LXI BSIV,"1,34,810",Petrol,Manual,3.50,"Uppal, Hyderabad"
2017,Volkswagen Ameo 1.5 TDI Highline AT,"87,546",Diesel,Automatic,5.39,"Miyapur, Hyderabad"
2012,Maruti Swift VDI,"1,30,000",Diesel,Manual,3.50,"L B Nagar, Hyderabad"
2016,Audi Q3 35 TDI Quattro Premium Plus,"1,36,000",Diesel,Automatic,14.50,Hyderabad
2016,Mahindra TUV 300 T8,"99,028",Diesel,Manual,6.58,"Uppal, Hyderabad"
2013,Maruti Ritz VDi,"1,32,000",Diesel,Manual,2.60,Hyderabad
2014,Maruti Swift VDI BSIV,"93,000",Diesel,Manual,4.30,"Bowenpally, Hyderabad"
2017,Volvo S60 D5 Inscription,"60,013",Diesel,Automatic,17.93,"Jntu Kukat Pally, Hyderabad"
2019,Maruti Baleno 1.2 CVT Delta,"92,304",Petrol,Automatic,5.64,"Begumbazar, Hyderabad"
2018,Honda City i-VTEC CVT ZX,"49,715",Petrol,Automatic,7.76,"Begumbazar, Hyderabad"
2017,Hyundai Verna 1.6 VTVT AT SX,"84,231",Petrol,Automatic,6.02,"Begumbazar, Hyderabad"
2012,Maruti Swift Dzire VXi,"71,000",Petrol,Manual,3.60,"Lb Nagar, Hyderabad"
2017,BMW X5 xDrive 30d M Sport,"61,885",Diesel,Automatic,37.50,"Somajiguda, Hyderabad"
2018,Maruti Vitara Brezza VDi,"78,130",Diesel,Manual,7.60,"Nagole, Hyderabad"
2017,Maruti Swift Dzire VXI 1.2 BS IV,"84,994",Petrol,Manual,5.65,"Nagol, Hyderabad"
2016,Maruti Celerio ZXI,"58,277",Petrol,Manual,3.48,"Begumbazar, Hyderabad"
2008,BMW X5 3.0d,"1,00,000",Diesel,Automatic,10.65,Hyderabad
2015,Skoda Rapid 1.5 TDI Elegance,"1,03,000",Diesel,Manual,5.15,Hyderabad
2017,Maruti Swift Dzire VXI 1.2 BS IV,"1,20,000",Petrol,Manual,5.60,"L B Nagar, Hyderabad"
2017,Nissan Sunny Diesel XL,"1,36,122",Diesel,Manual,5.17,"Uppal, Hyderabad"
2016,Maruti Wagon R AMT VXI,"78,022",Petrol,Automatic,3.95,"Gandhi Bhawan, Hyderabad"
2018,Maruti Baleno Delta Diesel,"81,486",Diesel,Manual,5.47,"Miyapur, Hyderabad"
2013,Maruti Ritz ZDi,"75,000",Diesel,Manual,3.40,"Lb Nagar, Hyderabad"
2014,Hyundai Verna SX CRDi AT,"56,000",Diesel,Automatic,5.95,"Bowenpally, Hyderabad"
2016,Maruti Baleno Zeta Diesel,"41,519",Diesel,Manual,5.72,"Miyapur, Hyderabad"
2012,Renault Duster 110PS Diesel RxZ,"1,46,293",Diesel,Manual,3.50,"Gandhi Bhawan, Hyderabad"
2020,Toyota Fortuner 2.8 2WD MT,"1,28,432",Diesel,Manual,33.95,"Madhapur, Hyderabad"
2017,Maruti Baleno 1.2 Zeta,"77,000",Petrol,Manual,6.25,"Bowenpally, Hyderabad"
2018,Hyundai Verna CRDi 1.6 SX,"82,395",Diesel,Manual,9.50,"Lb Nagar, Hyderabad"
2017,Maruti Baleno Alpha,"70,887",Petrol,Manual,6.35,"Nagole, Hyderabad"
2016,Maruti Ertiga SHVS ZDI Plus,"74,519",Diesel,Manual,7.95,"Jillellaguda, Hyderabad"
2020,Ford Endeavour Titanium Plus 4X4 AT,"1,21,000",Diesel,Automatic,27.95,"Banjara Hills, Hyderabad"
2016,Maruti Baleno Zeta Diesel,"54,083",Diesel,Manual,5.57,"Uppal, Hyderabad"
2013,Toyota Innova 2.5 G (Diesel) 8 Seater,"1,64,900",Diesel,Manual,8.50,"Nagol, Hyderabad"
2015,Skoda Superb Elegance 2.0 TDI CR AT,"1,27,000",Diesel,Automatic,9.95,"Bowenpally, Hyderabad"
2015,Maruti Ciaz ZDi Plus SHVS,"87,300",Diesel,Manual,7.50,"Madhapur, Hyderabad"
2020,Ford Endeavour Titanium Plus 4X4 AT,"45,500",Diesel,Automatic,32.95,"Banjara Hills, Hyderabad"
2018,Honda WR-V i-DTEC VX,"1,28,000",Diesel,Manual,7.50,"Bowenpally, Hyderabad"
2017,Skoda Rapid 1.5 TDI Ambition BSIV,"1,13,061",Diesel,Manual,6.50,"Nanakramguda, Hyderabad"
2016,Hyundai i20 Asta 1.2,"77,093",Petrol,Manual,4.82,"Begumbazar, Hyderabad"
2015,Audi A4 2.0 TDI Multitronic,"58,000",Diesel,Automatic,14.50,"Musheerabad Dso, Hyderabad"
2013,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"1,75,000",Diesel,Manual,8.50,"Bowenpally, Hyderabad"
2019,Toyota Innova Crysta 2.4 ZX MT BSIV,"1,51,000",Diesel,Manual,21.45,"Madhapur, Hyderabad"
2018,Toyota Etios Liva VD,"51,575",Diesel,Manual,6.50,"Miyapur, Hyderabad"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"92,670",Petrol,Automatic,4.32,"Rangareddi, Hyderabad"
2017,Skoda Rapid 1.5 TDI Ambition BSIV,"68,400",Diesel,Manual,7.25,"Madhapur, Hyderabad"
2018,Maruti Swift AMT VDI,"84,567",Diesel,Automatic,7.10,"Gandhi Bhawan, Hyderabad"
2016,Toyota Innova 2.5 GX 8 STR,"1,26,192",Diesel,Manual,9.29,"Uppal, Hyderabad"
2015,Honda Jazz 1.2 V i VTEC,"28,207",Petrol,Manual,5.80,"Gandhi Bhawan, Hyderabad"
2015,Maruti Ritz ZDi,"1,30,000",Diesel,Manual,4.30,"Lb Nagar, Hyderabad"
2018,Toyota Innova Crysta 2.8 ZX AT BSIV,"98,000",Diesel,Automatic,21.75,"Madhapur, Hyderabad"
2017,Volkswagen Polo GT TSI,"72,117",Petrol,Automatic,6.50,"Alwal, Hyderabad"
2017,Mahindra TUV 300 T10,"90,000",Diesel,Manual,7.50,"Lb Nagar, Hyderabad"
2021,Volkswagen Polo 1.0 TSI Highline Plus AT,"72,000",Petrol,Automatic,8.75,Hyderabad
2014,Toyota Fortuner 4x2 AT,"2,30,000",Diesel,Automatic,14.75,"Madhapur, Hyderabad"
2015,Maruti Swift VDI BSIV,"94,588",Diesel,Manual,5.50,"Gandhi Bhawan, Hyderabad"
2016,Hyundai i20 Asta 1.4 CRDi,"99,000",Diesel,Manual,6.50,"Lb Nagar, Hyderabad"
2018,Maruti Swift VDI BSIV,"65,000",Diesel,Manual,6.20,"Lb Nagar, Hyderabad"
2017,Maruti Ciaz Delta Diesel,"1,07,058",Diesel,Automatic,6.90,"Gandhi Bhawan, Hyderabad"
2018,Hyundai i20 1.4 Asta Option,"85,000",Diesel,Manual,7.45,"Lb Nagar, Hyderabad"
2015,Hyundai Xcent 1.2 Kappa SX Option,"79,300",Petrol,Manual,4.15,"Vidyanagar, Hyderabad"
2015,Skoda Rapid 1.5 TDI Elegance Plus,"92,000",Diesel,Manual,5.80,"Lb Nagar, Hyderabad"
2018,Toyota Innova Crysta 2.4 G Plus MT 8 STR,"1,20,000",Diesel,Manual,19.25,"Madhapur, Hyderabad"
2017,Mercedes-Benz GLS 350d 4MATIC,"79,062",Diesel,Automatic,45,"Gandhi Bhawan, Hyderabad"
2018,Hyundai Grand i10 1.2 CRDi Sportz,"68,350",Diesel,Manual,5.50,"Nagol, Hyderabad"
2018,Toyota Etios Liva 1.4 VXD,"1,13,000",Diesel,Manual,6.70,"Lb Nagar, Hyderabad"
2017,Volkswagen Vento 1.5 TDI Comfortline AT,"1,22,000",Diesel,Automatic,6.95,"Lb Nagar, Hyderabad"
2016,Mercedes-Benz GLE 350d,"10,08,000",Diesel,Automatic,29.50,"Madhapur, Hyderabad"
2017,Mercedes-Benz GLS 350d 4MATIC,"78,000",Diesel,Automatic,47,"Lb Nagar, Hyderabad"
2018,Mini 3 DOOR Cooper S BSVI,"37,000",Petrol,Automatic,36,"Ramgopalpet, Hyderabad"
2015,Mercedes-Benz E-Class E250 CDI Avantgrade,"86,542",Diesel,Automatic,21,"Gandhi Bhawan, Hyderabad"
2016,BMW X3 xDrive30d M Sport,"70,000",Diesel,Automatic,31.95,"Madhapur, Hyderabad"
2016,Hyundai Grand i10 CRDi Sportz,"83,000",Diesel,Manual,4.70,"Nagol, Hyderabad"
2017,Maruti Wagon R AMT VXI,"36,000",Petrol,Automatic,4.25,"Lb Nagar, Hyderabad"
2022,Hyundai i20 Sportz 1.2,"8,941",Petrol,Manual,7.59,"Miyapur, Hyderabad"
2011,Hyundai i20 Petrol Magna,"25,460",Petrol,Manual,2.79,"Miyapur, Hyderabad"
2017,Hyundai Creta 1.6 CRDi SX Plus,"1,45,170",Diesel,Manual,8.45,Hyderabad
2016,Maruti Swift VXI,"12,754",Petrol,Manual,4.85,"Uppal, Hyderabad"
2015,Maruti Swift VXI,"27,802",Petrol,Manual,4.66,"Dr.b R Ambedkar O.u S.o, Hyderabad"
2016,Maruti Baleno Alpha Diesel,"65,811",Diesel,Manual,5.70,"Miyapur, Hyderabad"
2012,Toyota Etios GD,"86,358",Diesel,Manual,2.95,"Jillellaguda, Hyderabad"
2024,Volkswagen Virtus GT Plus DSG,"7,640",Petrol,Automatic,17.56,"Kukatpally, Hyderabad"
2020,Honda City V MT,"15,000",Petrol,Manual,8.95,"Banjara Hills, Hyderabad"
